user_id,video_id,rating,watch_pct
U081,V202,1,0.218
U068,V151,2,0.491
U168,V453,4,0.157
U111,V050,2,0.266
U075,V016,5,0.587
U140,V192,3,0.547
U028,V195,1,0.816
U172,V293,2,0.184
U022,V424,3,0.984
U064,V088,2,0.334
U180,V167,3,0.503
U068,V429,4,0.388
U054,V030,5,0.266
U164,V062,3,0.664
U017,V239,3,0.404
U121,V423,1,0.357
U179,V276,3,0.227
U085,V058,5,0.284
U127,V281,5,0.635
U114,V154,1,0.984
U103,V333,1,0.494
U171,V145,1,0.489
U108,V256,2,0.091
U154,V494,1,0.854
U129,V293,1,0.336
U003,V024,3,0.256
U026,V236,1,1.0
U103,V108,2,0.05
U138,V433,3,0.185
U038,V305,4,0.443
U197,V092,1,0.635
U066,V369,3,0.471
U107,V311,2,0.744
U083,V368,1,0.382
U061,V082,3,0.3
U089,V045,1,0.05
U113,V494,1,0.706
U194,V080,4,0.558
U025,V405,3,0.284
U120,V038,1,0.833
U049,V469,1,0.472
U166,V054,3,0.762
U142,V136,1,0.433
U079,V058,1,0.186
U191,V196,3,0.05
U030,V246,4,0.77
U143,V088,3,0.512
U200,V185,2,0.569
U040,V393,3,0.847
U020,V361,5,0.253
U127,V360,1,0.05
U082,V335,3,0.496
U021,V079,5,0.486
U141,V084,3,0.921
U082,V269,4,0.369
U194,V297,3,0.464
U047,V477,1,0.698
U103,V115,3,0.05
U184,V056,2,0.11
U171,V242,4,0.279
U168,V309,1,0.055
U027,V330,3,0.582
U042,V003,1,0.447
U122,V181,3,0.576
U141,V492,2,0.607
U130,V430,3,0.17
U011,V224,5,0.285
U105,V211,4,0.299
U081,V474,4,0.368
U009,V107,1,0.428
U187,V033,3,0.216
U123,V199,2,0.809
U124,V307,4,0.156
U042,V410,1,0.557
U145,V295,2,0.62
U025,V168,1,0.44
U099,V130,1,0.408
U034,V482,2,0.619
U053,V442,1,0.559
U050,V410,3,0.363
U141,V494,1,0.904
U007,V276,2,0.365
U028,V066,4,0.424
U002,V390,2,0.113
U137,V328,4,0.917
U053,V336,2,0.578
U090,V368,2,0.432
U199,V481,3,0.341
U032,V474,3,0.303
U187,V269,3,0.241
U180,V361,4,0.323
U098,V067,4,0.201
U132,V010,3,0.457
U096,V434,2,0.563
U066,V061,2,0.438
U164,V071,4,0.856
U143,V183,3,0.999
U117,V220,1,0.582
U012,V240,2,0.491
U030,V127,4,0.05
U089,V423,2,0.653
U063,V041,3,0.678
U038,V215,3,0.388
U165,V040,3,0.075
U127,V108,2,0.05
U158,V484,1,0.546
U110,V055,1,0.425
U098,V263,1,0.12
U137,V288,1,0.625
U167,V279,2,1.0
U200,V451,2,0.361
U044,V214,2,0.825
U126,V235,2,0.243
U073,V300,3,0.278
U162,V005,2,0.057
U139,V249,5,0.07
U040,V318,1,0.67
U192,V124,1,0.447
U126,V334,3,0.386
U060,V362,3,0.05
U158,V153,1,0.507
U084,V447,3,0.274
U039,V364,3,0.677
U165,V361,2,0.271
U106,V300,3,0.158
U019,V334,2,0.681
U142,V491,1,0.729
U021,V178,2,0.148
U084,V265,2,0.207
U146,V073,3,0.206
U073,V030,4,0.05
U148,V449,3,0.642
U007,V223,2,0.574
U017,V277,1,0.506
U002,V194,4,0.737
U095,V250,3,0.702
U116,V165,2,1.0
U033,V360,2,0.147
U044,V451,2,0.626
U171,V180,3,0.458
U185,V183,3,0.775
U135,V454,3,0.76
U185,V122,2,0.513
U121,V032,3,0.449
U151,V021,3,0.279
U129,V445,2,0.199
U132,V232,3,0.276
U147,V276,2,0.693
U010,V216,3,0.465
U087,V344,1,0.372
U019,V271,1,0.483
U085,V082,3,0.384
U190,V055,3,0.888
U165,V432,5,0.403
U162,V252,2,0.644
U116,V144,4,0.05
U102,V418,4,0.314
U044,V304,1,0.394
U153,V097,1,0.085
U192,V047,4,0.705
U059,V363,3,0.309
U065,V180,3,0.847
U140,V283,4,0.333
U021,V003,5,0.05
U092,V314,1,0.524
U076,V308,5,0.268
U190,V164,2,0.263
U197,V217,3,0.107
U091,V350,3,0.534
U145,V173,3,0.596
U101,V261,1,0.33
U107,V471,2,0.597
U186,V424,2,0.767
U027,V095,1,0.71
U108,V372,3,0.109
U161,V230,2,0.308
U065,V077,2,0.05
U003,V321,3,0.395
U200,V347,4,0.383
U012,V313,3,0.787
U052,V098,1,0.578
U049,V359,2,0.248
U041,V392,2,0.485
U012,V193,3,0.867
U165,V067,4,0.133
U081,V462,3,0.419
U007,V251,2,0.722
U163,V068,3,0.05
U051,V023,3,0.466
U077,V344,2,0.535
U093,V095,4,0.693
U186,V401,1,0.358
U059,V165,3,0.96
U089,V312,3,0.692
U198,V059,1,0.452
U160,V307,4,0.201
U148,V440,3,0.326
U011,V282,2,0.587
U073,V476,3,0.202
U140,V460,2,0.401
U067,V272,3,0.638
U022,V406,1,0.411
U176,V278,2,0.528
U198,V195,1,0.888
U096,V313,2,0.813
U143,V335,2,0.368
U168,V344,5,0.438
U036,V361,2,0.553
U159,V441,4,0.392
U137,V464,1,0.098
U174,V340,1,0.683
U092,V477,2,0.644
U196,V122,4,0.552
U067,V474,3,0.184
U051,V112,3,1.0
U065,V462,4,0.522
U049,V095,1,0.587
U131,V450,3,0.751
U148,V264,3,0.443
U042,V203,1,0.332
U152,V258,3,0.676
U173,V030,3,0.14
U127,V110,4,0.69
U199,V367,1,0.428
U147,V348,3,0.406
U152,V097,1,0.267
U106,V381,3,0.657
U195,V285,3,0.292
U026,V093,2,0.434
U088,V046,2,0.911
U186,V379,3,0.66
U009,V484,4,0.204
U029,V263,2,0.05
U163,V038,1,0.604
U192,V131,2,0.977
U023,V100,2,0.365
U032,V348,5,0.417
U135,V301,5,0.197
U093,V207,3,0.674
U087,V214,3,0.998
U050,V212,3,0.816
U078,V333,2,0.587
U131,V031,2,0.168
U138,V496,2,0.946
U128,V116,5,0.132
U085,V124,1,0.641
U062,V488,3,0.529
U083,V287,1,0.487
U090,V041,5,0.521
U163,V270,5,0.688
U110,V211,2,0.133
U134,V203,2,0.231
U058,V135,1,0.491
U090,V413,2,0.396
U036,V001,1,0.33
U055,V100,3,0.231
U012,V062,1,0.712
U052,V099,5,0.379
U123,V340,2,0.547
U130,V260,2,0.733
U180,V484,4,0.198
U079,V483,2,0.525
U085,V312,2,0.568
U078,V256,4,0.415
U132,V273,1,0.158
U176,V329,2,0.587
U072,V090,3,0.302
U191,V123,3,0.486
U160,V418,3,0.232
U010,V392,3,0.62
U031,V485,1,0.746
U086,V255,2,0.719
U136,V363,3,0.242
U029,V084,2,0.663
U006,V472,1,0.933
U037,V308,4,0.08
U151,V033,2,0.05
U143,V390,5,0.233
U028,V205,5,0.113
U118,V217,2,0.05
U078,V323,4,0.628
U020,V256,3,0.394
U181,V445,4,0.05
U028,V037,4,0.05
U061,V495,4,0.245
U193,V361,4,0.271
U127,V395,2,0.416
U159,V186,2,0.826
U174,V134,2,0.452
U041,V127,1,0.105
U112,V450,5,0.623
U062,V006,5,0.05
U106,V408,2,0.702
U069,V270,5,0.238
U130,V294,1,0.342
U063,V345,1,0.158
U150,V085,2,0.127
U195,V345,2,0.662
U069,V460,4,0.394
U029,V025,2,0.604
U017,V117,3,0.353
U157,V455,3,0.363
U045,V408,1,0.542
U097,V050,2,0.144
U145,V467,1,0.345
U125,V436,2,0.318
U145,V148,2,0.5
U006,V404,5,0.313
U008,V316,1,0.209
U150,V271,3,0.635
U089,V008,3,0.35
U176,V193,2,0.687
U153,V352,5,0.335
U171,V351,1,0.853
U150,V147,1,0.152
U049,V016,4,0.385
U058,V209,3,0.588
U024,V494,3,0.54
U047,V242,1,0.34
U171,V133,3,0.481
U091,V486,1,0.448
U155,V134,4,0.17
U146,V443,2,0.59
U056,V286,1,0.05
U159,V325,1,0.466
U102,V487,4,0.41
U017,V015,2,0.51
U166,V333,2,0.636
U162,V013,2,0.758
U051,V239,3,0.247
U044,V292,3,0.689
U107,V091,2,0.725
U157,V021,4,0.248
U025,V382,4,0.518
U132,V235,2,0.095
U187,V213,3,0.559
U084,V144,1,0.05
U064,V134,4,0.424
U043,V083,2,0.412
U188,V045,3,0.05
U031,V445,5,0.065
U199,V127,1,0.25
U128,V261,5,0.413
U190,V106,3,0.055
U081,V225,4,0.05
U142,V145,4,0.291
U069,V078,4,0.402
U005,V130,4,0.684
U167,V301,3,0.057
U153,V287,2,0.519
U033,V424,2,0.525
U001,V119,2,0.05
U031,V052,5,0.05
U129,V286,2,0.278
U199,V140,1,0.445
U190,V036,2,0.36
U128,V023,1,1.0
U161,V266,3,0.344
U064,V372,4,0.069
U082,V087,2,1.0
U008,V268,1,0.393
U129,V106,1,0.309
U025,V243,1,0.611
U049,V286,4,0.215
U013,V163,1,0.441
U061,V205,5,0.385
U054,V085,3,0.349
U111,V057,2,0.788
U087,V242,4,0.384
U070,V276,3,0.353
U185,V482,1,0.516
U045,V489,2,0.599
U053,V476,1,0.294
U186,V179,3,0.983
U139,V414,3,0.308
U197,V360,2,0.392
U099,V454,3,0.722
U015,V420,2,0.51
U043,V322,3,0.55
U117,V104,1,0.378
U082,V199,2,0.602
U037,V099,2,0.496
U052,V182,2,0.5
U050,V310,2,0.588
U126,V409,2,0.05
U082,V061,2,0.467
U029,V430,3,0.174
U028,V031,3,0.426
U117,V285,1,0.254
U049,V190,3,0.812
U105,V008,3,0.692
U174,V199,3,1.0
U010,V459,1,0.625
U017,V411,2,0.419
U186,V079,1,0.31
U023,V230,2,0.465
U137,V485,1,1.0
U119,V109,1,0.334
U004,V483,2,0.199
U098,V218,4,0.59
U044,V312,1,0.753
U160,V068,4,0.122
U117,V389,2,0.497
U094,V418,4,0.35
U129,V159,4,0.465
U123,V494,1,0.658
U016,V106,1,0.253
U102,V307,4,0.192
U019,V275,2,0.612
U148,V415,5,0.257
U174,V276,2,0.548
U047,V275,3,0.675
U173,V344,4,0.577
U040,V367,2,0.624
U137,V362,1,0.093
U018,V099,4,0.595
U038,V029,5,0.53
U149,V400,2,0.449
U120,V200,2,0.394
U010,V127,4,0.226
U121,V002,4,0.1
U030,V055,2,0.555
U145,V199,1,1.0
U041,V290,4,0.405
U053,V324,1,0.517
U095,V300,2,0.177
U033,V156,2,0.479
U053,V488,2,0.472
U105,V360,1,0.05
U097,V261,4,0.716
U158,V132,2,0.67
U118,V065,1,0.51
U110,V180,2,0.808
U064,V076,1,0.586
U155,V388,3,0.807
U124,V100,2,0.114
U038,V115,2,0.251
U188,V470,4,0.556
U199,V162,1,0.335
U035,V358,5,0.366
U074,V101,2,0.57
U192,V478,1,0.123
U094,V420,4,0.401
U173,V284,3,0.716
U083,V425,2,0.486
U143,V308,5,0.123
U051,V337,3,0.596
U039,V195,2,0.929
U069,V363,5,0.193
U052,V237,1,0.758
U033,V181,2,0.871
U154,V378,3,0.479
U099,V499,1,0.664
U029,V308,3,0.054
U028,V189,3,0.086
U028,V151,4,0.326
U101,V314,4,0.36
U176,V497,2,0.635
U054,V248,2,0.488
U111,V007,3,0.786
U029,V003,2,0.205
U156,V001,3,0.054
U035,V010,4,0.237
U145,V129,2,0.548
U054,V328,4,0.815
U019,V460,3,0.355
U129,V444,4,0.822
U173,V355,1,0.194
U074,V372,4,0.272
U003,V443,3,0.635
U106,V071,4,0.717
U111,V461,1,0.589
U108,V063,2,0.746
U059,V443,1,0.468
U191,V036,2,0.317
U125,V426,3,0.186
U042,V424,3,0.772
U161,V100,2,0.63
U096,V304,2,0.152
U078,V380,2,0.372
U194,V497,5,0.661
U102,V293,3,0.31
U174,V213,2,0.439
U187,V113,4,0.368
U134,V005,2,0.342
U114,V193,4,0.589
U098,V400,2,0.236
U043,V379,2,0.216
U044,V117,3,0.6
U026,V356,4,0.218
U056,V004,3,0.125
U181,V128,1,0.544
U081,V438,2,1.0
U027,V249,4,0.164
U163,V354,2,0.176
U051,V117,1,0.383
U098,V049,4,0.201
U028,V265,2,0.358
U122,V468,2,0.377
U122,V188,2,0.256
U012,V114,2,0.225
U122,V335,1,0.636
U137,V306,4,0.381
U151,V020,3,0.455
U092,V166,3,1.0
U028,V335,2,0.439
U042,V450,5,0.99
U144,V393,2,0.957
U111,V457,3,0.41
U135,V006,5,0.209
U045,V158,1,0.686
U191,V323,4,0.476
U177,V104,2,0.598
U106,V186,2,0.633
U105,V408,1,0.358
U103,V420,4,0.391
U084,V398,1,0.393
U185,V127,1,0.068
U056,V366,1,0.902
U191,V148,2,0.177
U178,V467,3,0.237
U066,V483,2,0.155
U065,V138,3,0.907
U032,V022,2,0.509
U153,V296,5,0.982
U051,V095,3,0.653
U068,V479,1,0.94
U098,V048,2,0.434
U095,V105,2,0.813
U018,V290,5,0.402
U137,V217,3,0.169
U096,V272,2,0.479
U181,V249,2,0.466
U160,V139,5,0.103
U133,V016,4,0.462
U023,V402,3,0.654
U055,V478,1,0.226
U011,V206,2,0.275
U191,V453,5,0.372
U115,V392,3,0.268
U101,V011,2,0.467
U086,V292,4,0.415
U146,V050,2,0.25
U144,V493,2,0.863
U007,V241,1,0.413
U109,V302,3,1.0
U089,V328,3,0.732
U153,V209,1,0.777
U109,V085,1,0.342
U031,V436,5,0.389
U172,V437,2,0.183
U001,V414,2,0.213
U024,V306,3,0.415
U035,V436,4,0.295
U013,V018,2,0.255
U020,V188,4,0.457
U066,V023,2,0.681
U060,V186,3,0.563
U114,V280,1,0.603
U122,V312,1,0.692
U060,V284,3,0.292
U126,V001,2,0.133
U149,V278,1,0.249
U029,V139,1,0.05
U015,V308,2,0.05
U122,V025,1,0.358
U043,V471,2,0.65
U189,V027,2,0.992
U161,V160,2,0.516
U182,V419,4,0.139
U054,V063,2,0.794
U010,V204,3,0.813
U054,V117,2,0.6
U030,V136,4,0.188
U200,V223,5,0.643
U114,V301,5,0.216
U091,V061,2,0.536
U185,V079,1,0.385
U182,V021,4,0.05
U122,V302,2,1.0
U046,V021,1,0.05
U135,V313,2,0.761
U105,V500,2,0.709
U140,V248,1,0.503
U014,V169,1,0.493
U076,V204,1,0.597
U192,V401,2,0.648
U013,V141,3,0.544
U117,V047,2,0.527
U129,V248,1,0.503
U104,V434,1,0.372
U077,V496,4,0.8
U183,V179,1,0.868
U176,V134,4,0.501
U054,V497,3,0.476
U068,V385,1,0.682
U027,V356,2,0.618
U056,V485,2,0.527
U017,V039,2,0.808
U034,V363,1,0.05
U169,V100,2,0.461
U024,V068,2,0.394
U057,V060,3,0.921
U047,V015,2,0.738
U057,V315,1,0.171
U095,V268,2,0.207
U046,V053,2,0.537
U054,V105,3,0.823
U129,V060,4,0.769
U001,V426,1,0.259
U140,V023,2,0.425
U031,V265,4,0.247
U103,V358,4,0.804
U063,V048,1,0.12
U104,V077,2,0.101
U111,V052,2,0.194
U095,V057,4,0.682
U138,V176,1,1.0
U105,V315,3,0.308
U037,V215,1,0.467
U122,V074,1,0.453
U036,V385,2,0.635
U101,V482,3,0.448
U103,V336,2,0.825
U064,V276,4,0.165
U077,V497,2,0.653
U010,V014,3,0.497
U031,V368,5,0.301
U183,V213,2,0.451
U117,V310,1,0.559
U039,V344,1,0.284
U055,V385,4,0.649
U135,V318,4,0.797
U039,V087,4,0.895
U113,V189,5,0.182
U008,V036,1,0.32
U170,V392,2,0.455
U086,V382,2,0.095
U131,V308,4,0.05
U130,V487,1,0.375
U033,V148,2,0.386
U088,V193,1,0.305
U010,V005,1,0.544
U152,V296,1,0.719
U007,V142,4,0.662
U020,V484,4,0.222
U041,V112,2,0.576
U171,V337,1,0.793
U064,V271,3,0.445
U186,V293,2,0.577
U164,V331,4,0.598
U009,V478,1,0.409
U074,V416,3,0.199
U069,V135,4,0.161
U055,V230,3,0.274
U128,V095,1,0.833
U067,V044,1,0.397
U160,V023,1,0.548
U187,V095,3,0.651
U188,V270,3,0.32
U027,V373,2,0.762
U115,V433,4,0.122
U146,V219,4,0.963
U103,V126,1,0.665
U009,V106,2,0.226
U192,V270,4,0.64
U009,V341,2,0.344
U155,V301,3,0.379
U048,V198,4,0.224
U070,V006,4,0.233
U071,V434,2,0.429
U129,V374,5,0.686
U195,V378,3,0.758
U104,V116,3,0.402
U065,V099,3,0.47
U011,V179,1,1.0
U151,V338,1,0.761
U053,V477,3,0.822
U159,V367,4,0.511
U034,V023,3,0.764
U058,V390,2,0.455
U101,V300,2,0.295
U083,V143,2,0.291
U041,V150,2,0.473
U073,V143,3,0.265
U007,V061,2,0.271
U114,V308,4,0.171
U106,V142,4,0.467
U181,V401,2,0.395
U109,V437,2,0.286
U116,V376,2,0.758
U125,V332,3,0.05
U067,V373,3,0.826
U037,V299,3,0.445
U118,V248,1,0.242
U041,V265,2,0.357
U056,V288,3,0.243
U153,V223,1,0.461
U022,V225,5,0.05
U061,V080,2,0.707
U150,V416,1,0.197
U175,V099,1,0.808
U082,V262,1,0.959
U040,V276,3,0.141
U002,V011,2,0.373
U157,V160,4,0.559
U029,V276,2,0.358
U060,V400,2,0.527
U150,V318,1,0.637
U068,V101,5,0.385
U007,V164,2,0.05
U064,V394,1,0.515
U117,V395,5,0.5
U076,V490,1,0.666
U128,V332,2,0.109
U083,V315,1,0.369
U155,V153,1,0.455
U090,V282,1,0.232
U189,V089,5,0.05
U134,V002,3,0.321
U079,V246,3,0.914
U164,V009,2,0.051
U168,V059,4,0.642
U177,V348,4,0.05
U124,V013,1,0.541
U178,V405,1,0.509
U034,V082,1,0.311
U056,V096,3,0.55
U161,V185,2,0.415
U043,V309,1,0.571
U179,V242,4,0.052
U061,V386,1,0.279
U054,V359,1,0.335
U180,V034,4,0.282
U037,V006,3,0.059
U200,V143,3,0.425
U016,V117,1,0.564
U085,V185,4,0.66
U162,V138,4,0.924
U126,V188,3,0.379
U043,V228,3,0.398
U127,V256,4,0.121
U158,V366,3,0.594
U142,V133,3,0.559
U151,V113,1,0.357
U100,V013,1,0.732
U056,V125,2,0.71
U143,V432,1,0.217
U124,V045,2,0.17
U120,V032,1,0.373
U102,V123,2,0.732
U173,V380,1,0.576
U050,V417,4,0.793
U087,V082,1,0.368
U085,V239,2,0.199
U135,V242,3,0.118
U080,V173,5,0.735
U079,V435,1,0.05
U023,V202,4,0.092
U056,V252,1,0.751
U191,V303,2,0.317
U130,V127,1,0.115
U063,V272,3,0.673
U045,V499,5,0.436
U147,V358,3,0.421
U077,V061,1,0.386
U173,V085,2,0.226
U146,V090,1,0.52
U044,V461,2,0.721
U053,V142,3,0.537
U095,V174,1,0.05
U194,V443,4,0.541
U069,V273,1,0.559
U108,V307,1,0.083
U175,V284,2,0.468
U188,V317,2,0.713
U032,V390,4,0.293
U006,V168,2,0.5
U072,V034,5,0.318
U089,V485,2,0.735
U083,V320,4,0.05
U048,V411,1,0.515
U136,V117,1,0.429
U040,V351,1,0.724
U037,V301,3,0.216
U038,V415,4,0.38
U185,V084,3,0.947
U085,V238,3,0.441
U161,V181,3,0.865
U029,V050,1,0.05
U086,V095,4,0.774
U190,V433,4,0.198
U166,V495,3,0.455
U192,V486,3,0.271
U023,V355,2,0.05
U139,V120,1,0.461
U070,V412,1,0.477
U152,V071,2,0.448
U043,V065,2,0.527
U049,V107,1,0.298
U022,V271,3,0.515
U125,V277,2,0.388
U110,V454,2,0.773
U003,V379,3,0.282
U134,V355,1,0.448
U160,V400,2,0.239
U099,V225,4,0.064
U145,V286,3,0.05
U015,V462,2,0.554
U164,V252,3,0.655
U185,V272,3,0.799
U117,V365,4,0.686
U033,V407,1,0.262
U114,V369,1,0.248
U063,V430,4,0.172
U081,V260,3,0.366
U129,V199,2,0.663
U123,V325,2,0.263
U126,V020,4,0.261
U030,V120,1,0.3
U055,V128,1,0.87
U086,V117,3,0.596
U007,V255,2,0.63
U071,V202,3,0.423
U013,V327,3,0.375
U180,V156,2,0.586
U054,V227,4,0.459
U070,V291,4,0.896
U115,V324,2,0.345
U015,V484,3,0.211
U177,V198,2,0.306
U092,V163,3,0.259
U090,V281,4,0.851
U038,V070,3,0.809
U140,V121,3,0.468
U124,V073,3,0.067
U165,V185,1,0.378
U081,V255,2,0.71
U154,V474,3,0.174
U108,V244,2,0.52
U102,V190,5,0.418
U061,V475,2,0.312
U134,V034,5,0.511
U051,V319,2,0.773
U164,V346,2,0.682
U136,V256,2,0.202
U065,V251,1,0.7
U015,V255,1,0.615
U087,V258,1,0.597
U185,V302,5,1.0
U058,V328,1,0.832
U119,V252,4,0.833
U156,V355,1,0.322
U174,V182,3,0.573
U191,V162,1,0.77
U130,V315,1,0.26
U154,V006,4,0.05
U047,V091,3,0.829
U135,V229,2,0.451
U045,V190,3,0.479
U134,V170,2,0.052
U186,V059,2,0.572
U078,V304,4,0.05
U052,V025,3,0.504
U067,V200,2,0.246
U121,V469,2,0.837
U141,V346,2,0.566
U043,V445,4,0.072
U170,V070,1,0.798
U189,V162,2,0.56
U039,V177,3,1.0
U128,V079,4,0.286
U046,V111,1,1.0
U045,V063,2,0.951
U018,V348,3,0.236
U190,V030,4,0.05
U153,V280,3,0.56
U015,V242,2,0.179
U087,V183,2,0.849
U066,V117,1,0.405
U148,V248,2,0.652
U038,V206,1,0.484
U133,V479,4,0.779
U008,V249,4,0.119
U171,V142,2,0.635
U170,V094,2,0.569
U054,V482,1,0.587
U140,V462,2,0.616
U034,V455,2,0.361
U082,V009,2,0.309
U194,V216,3,0.59
U048,V157,4,0.425
U115,V253,1,0.535
U189,V325,1,0.424
U186,V403,3,0.605
U174,V477,3,0.671
U069,V475,3,0.472
U022,V404,2,0.196
U182,V010,4,0.301
U111,V316,3,0.05
U006,V346,2,0.566
U109,V108,1,0.05
U052,V278,1,0.741
U162,V177,5,0.762
U139,V161,2,0.056
U068,V470,2,0.687
U125,V151,1,0.543
U155,V430,5,0.163
U043,V177,1,0.833
U092,V272,3,0.692
U046,V296,4,0.562
U062,V480,5,0.063
U142,V400,2,0.718
U026,V310,2,0.461
U118,V298,3,0.306
U150,V070,2,0.647
U094,V220,1,0.655
U016,V342,3,0.537
U168,V410,1,0.373
U001,V151,3,0.461
U117,V309,1,0.052
U181,V363,4,0.05
U137,V405,1,0.1
U032,V031,2,0.256
U097,V307,4,0.551
U087,V094,2,0.645
U031,V484,4,0.05
U144,V105,1,0.88
U017,V208,3,0.7
U052,V335,2,0.504
U081,V348,3,0.464
U145,V239,1,0.504
U038,V160,2,0.477
U063,V243,2,0.671
U006,V342,2,0.699
U044,V384,3,0.498
U041,V482,1,0.805
U142,V215,3,0.383
U166,V238,1,0.387
U007,V487,1,0.465
U080,V031,4,0.215
U097,V020,3,0.37
U088,V094,2,0.573
U050,V118,1,0.666
U053,V297,1,0.37
U047,V498,2,0.27
U085,V278,2,0.473
U072,V324,3,0.404
U152,V242,3,0.272
U112,V323,2,0.32
U065,V351,1,0.703
U197,V277,4,0.491
U012,V242,3,0.392
U121,V377,3,0.276
U115,V077,3,0.335
U060,V189,4,0.21
U173,V483,4,0.304
U040,V255,3,0.598
U136,V208,1,0.187
U085,V127,1,0.05
U179,V054,2,0.607
U144,V451,2,0.508
U039,V138,3,1.0
U057,V040,1,0.05
U022,V441,1,0.287
U082,V381,2,0.654
U002,V430,2,0.415
U186,V021,2,0.214
U135,V091,2,0.504
U056,V158,2,0.435
U079,V028,1,0.588
U200,V277,3,0.515
U184,V211,2,0.339
U099,V242,5,0.244
U078,V161,3,0.05
U198,V301,1,0.065
U002,V421,2,0.968
U152,V474,4,0.509
U191,V053,3,0.609
U006,V392,2,0.712
U126,V043,2,0.47
U107,V348,1,0.168
U098,V436,2,0.359
U177,V019,3,0.444
U034,V127,1,0.547
U185,V308,2,0.172
U045,V446,3,0.341
U043,V287,1,0.466
U069,V396,3,0.246
U080,V132,1,0.708
U014,V083,2,0.357
U073,V090,4,0.394
U169,V351,3,0.658
U003,V410,3,0.17
U098,V394,2,0.445
U183,V438,3,0.987
U171,V134,3,0.551
U114,V213,4,0.6
U173,V090,3,0.563
U034,V151,2,0.602
U120,V226,4,0.537
U040,V429,1,0.369
U163,V377,5,0.18
U156,V107,1,0.426
U152,V488,3,0.79
U070,V227,3,0.251
U156,V411,1,0.69
U058,V158,3,0.369
U098,V418,1,0.176
U151,V392,3,0.379
U112,V162,1,0.858
U099,V158,1,0.625
U169,V009,1,0.192
U081,V084,3,0.742
U115,V362,3,0.245
U051,V022,1,0.367
U047,V372,2,0.108
U057,V204,1,0.446
U089,V332,3,0.05
U069,V467,3,0.225
U040,V397,1,0.385
U157,V392,3,0.762
U197,V375,3,0.206
U126,V024,2,0.12
U149,V072,2,0.103
U123,V261,2,0.236
U041,V399,2,0.499
U061,V447,4,0.1
U082,V201,2,0.518
U145,V365,4,0.902
U128,V396,2,0.598
U071,V129,4,0.736
U004,V218,3,0.945
U067,V181,1,0.937
U002,V138,2,0.909
U125,V353,1,0.225
U185,V368,1,0.302
U042,V277,3,0.67
U099,V378,3,0.638
U154,V225,5,0.05
U163,V483,3,0.475
U061,V074,2,0.443
U180,V323,5,0.244
U122,V388,1,0.867
U040,V481,1,0.229
U064,V099,4,0.686
U109,V141,1,0.519
U059,V149,4,0.186
U095,V209,3,0.622
U112,V449,2,0.252
U030,V263,3,0.166
U188,V422,2,0.602
U134,V053,3,0.326
U199,V444,1,0.596
U042,V470,4,0.495
U152,V412,3,0.906
U104,V120,1,0.835
U040,V430,5,0.547
U178,V287,1,0.505
U090,V459,1,0.236
U194,V097,4,0.397
U196,V303,2,0.153
U114,V059,1,0.566
U181,V080,5,0.572
U088,V338,2,1.0
U098,V238,1,0.569
U005,V328,1,0.469
U134,V431,3,0.907
U041,V136,1,0.11
U062,V145,2,0.322
U032,V137,3,0.358
U132,V420,3,0.181
U099,V416,5,0.05
U069,V036,2,0.446
U118,V059,1,0.703
U174,V400,3,0.336
U004,V205,5,0.159
U092,V256,1,0.54
U004,V139,1,0.358
U099,V240,2,0.266
U163,V231,3,0.129
U081,V046,2,0.968
U003,V123,2,0.05
U151,V286,4,0.134
U141,V400,2,0.477
U043,V413,2,0.59
U157,V437,1,0.687
U011,V062,3,0.912
U181,V068,3,0.173
U048,V451,3,0.238
U145,V369,3,0.425
U092,V309,3,0.476
U087,V194,1,0.691
U007,V260,1,0.824
U091,V249,1,0.298
U115,V122,3,0.283
U003,V152,3,0.616
U130,V006,3,0.097
U019,V129,1,0.704
U064,V046,1,0.673
U107,V275,2,0.659
U085,V119,2,0.208
U107,V064,3,0.997
U159,V010,2,0.262
U101,V162,2,0.506
U186,V118,1,0.539
U200,V309,1,0.471
U057,V244,4,0.651
U103,V113,1,0.339
U129,V203,2,0.287
U053,V040,2,0.05
U130,V443,2,0.522
U191,V184,4,0.405
U054,V426,4,0.306
U130,V099,2,0.604
U177,V474,5,0.183
U019,V399,4,0.312
U092,V378,2,0.472
U088,V393,2,0.761
U125,V045,1,0.095
U197,V322,3,0.289
U158,V227,3,0.149
U146,V426,2,0.322
U006,V057,1,0.635
U162,V489,2,0.549
U067,V011,3,0.427
U049,V047,3,0.66
U070,V150,1,0.339
U029,V207,3,0.455
U077,V202,4,0.417
U156,V178,3,0.102
U200,V078,3,0.4
U026,V032,3,0.534
U021,V036,2,0.281
U114,V019,1,0.523
U110,V256,1,0.293
U082,V117,3,0.599
U146,V053,1,0.486
U188,V128,4,0.702
U197,V045,1,0.291
U006,V127,1,0.151
U159,V152,4,0.555
U067,V015,2,0.398
U085,V288,2,0.281
U010,V433,5,0.266
U179,V039,1,0.712
U012,V429,3,0.117
U198,V286,1,0.05
U054,V241,3,0.362
U144,V386,3,0.655
U018,V142,2,0.582
U063,V153,1,0.422
U097,V364,2,0.542
U019,V240,1,0.722
U034,V292,3,0.214
U185,V177,2,1.0
U016,V203,2,0.41
U175,V103,2,0.951
U147,V293,1,0.236
U153,V286,1,0.05
U179,V129,1,0.503
U071,V279,1,0.907
U111,V417,2,0.793
U039,V284,3,0.451
U053,V014,1,0.05
